work_quality,team_work,problem_solving,adaptablity,communication_skills,tech_talks,reusable_libraries,rating
2,2,3,3,4,1,1,2.29
2,2,3,3,4,2,2,2.57
2,2,3,3,4,3,3,2.86
2,2,3,3,4,4,4,3.14
2,2,3,3,4,5,5,3.43
2,2,3,3,5,1,1,2.43
2,2,3,3,5,2,2,2.71
2,2,3,3,5,3,3,3
2,2,3,3,5,4,4,3.29
2,2,3,3,5,5,5,3.57
2,2,3,4,1,1,1,2
2,2,3,4,1,2,2,2.29
2,2,3,4,1,3,3,2.57
2,2,3,4,1,4,4,2.86
2,2,3,4,1,5,5,3.14
2,2,3,4,2,1,1,2.14
2,2,3,4,2,2,2,2.43
2,2,3,4,2,3,3,2.71
2,2,3,4,2,4,4,3
2,2,3,4,2,5,5,3.29
2,2,3,4,3,1,1,2.29
2,2,3,4,3,2,2,2.57
2,2,3,4,3,3,3,2.86
2,2,3,4,3,4,4,3.14
2,2,3,4,3,5,5,3.43
2,2,3,4,4,1,1,2.43
2,2,3,4,4,2,2,2.71
2,2,3,4,4,3,3,3
2,2,3,4,4,4,4,3.29
2,2,3,4,4,5,5,3.57
2,2,3,4,5,1,1,2.57
2,2,3,4,5,2,2,2.86
2,2,3,4,5,3,3,3.14
2,2,3,4,5,4,4,3.43
2,2,3,4,5,5,5,3.71
2,2,3,5,1,1,1,2.14
2,2,3,5,1,2,2,2.43
2,2,3,5,1,3,3,2.71
2,2,3,5,1,4,4,3
2,2,3,5,1,5,5,3.29
2,2,3,5,2,1,1,2.29
2,2,3,5,2,2,2,2.57
2,2,3,5,2,3,3,2.86
2,2,3,5,2,4,4,3.14
2,2,3,5,2,5,5,3.43
2,2,3,5,3,1,1,2.43
2,2,3,5,3,2,2,2.71
2,2,3,5,3,3,3,3
2,2,3,5,3,4,4,3.29
2,2,3,5,3,5,5,3.57
2,2,3,5,4,1,1,2.57
2,2,3,5,4,2,2,2.86
2,2,3,5,4,3,3,3.14
2,2,3,5,4,4,4,3.43
2,2,3,5,4,5,5,3.71
2,2,3,5,5,1,1,2.71
2,2,3,5,5,2,2,3
2,2,3,5,5,3,3,3.29
2,2,3,5,5,4,4,3.57
2,2,3,5,5,5,5,3.86
2,2,4,1,1,1,1,1.71
2,2,4,1,1,2,2,2
2,2,4,1,1,3,3,2.29
2,2,4,1,1,4,4,2.57
2,2,4,1,1,5,5,2.86
2,2,4,1,2,1,1,1.86
2,2,4,1,2,2,2,2.14
2,2,4,1,2,3,3,2.43
2,2,4,1,2,4,4,2.71
2,2,4,1,2,5,5,3
2,2,4,1,3,1,1,2
2,2,4,1,3,2,2,2.29
2,2,4,1,3,3,3,2.57
2,2,4,1,3,4,4,2.86
2,2,4,1,3,5,5,3.14
2,2,4,1,4,1,1,2.14
2,2,4,1,4,2,2,2.43
2,2,4,1,4,3,3,2.71
2,2,4,1,4,4,4,3
2,2,4,1,4,5,5,3.29
2,2,4,1,5,1,1,2.29
2,2,4,1,5,2,2,2.57
2,2,4,1,5,3,3,2.86
2,2,4,1,5,4,4,3.14
2,2,4,1,5,5,5,3.43
2,2,4,2,1,1,1,1.86
2,2,4,2,1,2,2,2.14
2,2,4,2,1,3,3,2.43
2,2,4,2,1,4,4,2.71
2,2,4,2,1,5,5,3
2,2,4,2,2,1,1,2
2,2,4,2,2,2,2,2.29
2,2,4,2,2,3,3,2.57
2,2,4,2,2,4,4,2.86
2,2,4,2,2,5,5,3.14
2,2,4,2,3,1,1,2.14
2,2,4,2,3,2,2,2.43
2,2,4,2,3,3,3,2.71
2,2,4,2,3,4,4,3
2,2,4,2,3,5,5,3.29
2,2,4,2,4,1,1,2.29
2,2,4,2,4,2,2,2.57
2,2,4,2,4,3,3,2.86
2,2,4,2,4,4,4,3.14
2,2,4,2,4,5,5,3.43
2,2,4,2,5,1,1,2.43
2,2,4,2,5,2,2,2.71
2,2,4,2,5,3,3,3
2,2,4,2,5,4,4,3.29
2,2,4,2,5,5,5,3.57
2,2,4,3,1,1,1,2
2,2,4,3,1,2,2,2.29
2,2,4,3,1,3,3,2.57
2,2,4,3,1,4,4,2.86
2,2,4,3,1,5,5,3.14
2,2,4,3,2,1,1,2.14
2,2,4,3,2,2,2,2.43
2,2,4,3,2,3,3,2.71
2,2,4,3,2,4,4,3
2,2,4,3,2,5,5,3.29
2,2,4,3,3,1,1,2.29
2,2,4,3,3,2,2,2.57
2,2,4,3,3,3,3,2.86
2,2,4,3,3,4,4,3.14
2,2,4,3,3,5,5,3.43
2,2,4,3,4,1,1,2.43
2,2,4,3,4,2,2,2.71
2,2,4,3,4,3,3,3
2,2,4,3,4,4,4,3.29
2,2,4,3,4,5,5,3.57
2,2,4,3,5,1,1,2.57
2,2,4,3,5,2,2,2.86
2,2,4,3,5,3,3,3.14
2,2,4,3,5,4,4,3.43
2,2,4,3,5,5,5,3.71
2,2,4,4,1,1,1,2.14
2,2,4,4,1,2,2,2.43
2,2,4,4,1,3,3,2.71
2,2,4,4,1,4,4,3
2,2,4,4,1,5,5,3.29
2,2,4,4,2,1,1,2.29
2,2,4,4,2,2,2,2.57
2,2,4,4,2,3,3,2.86
2,2,4,4,2,4,4,3.14
2,2,4,4,2,5,5,3.43
2,2,4,4,3,1,1,2.43
2,2,4,4,3,2,2,2.71
2,2,4,4,3,3,3,3
2,2,4,4,3,4,4,3.29
2,2,4,4,3,5,5,3.57
2,2,4,4,4,1,1,2.57
2,2,4,4,4,2,2,2.86
2,2,4,4,4,3,3,3.14
2,2,4,4,4,4,4,3.43
2,2,4,4,4,5,5,3.71
2,2,4,4,5,1,1,2.71
2,2,4,4,5,2,2,3
2,2,4,4,5,3,3,3.29
2,2,4,4,5,4,4,3.57
2,2,4,4,5,5,5,3.86
2,2,4,5,1,1,1,2.29
2,2,4,5,1,2,2,2.57
2,2,4,5,1,3,3,2.86
2,2,4,5,1,4,4,3.14
2,2,4,5,1,5,5,3.43
2,2,4,5,2,1,1,2.43
2,2,4,5,2,2,2,2.71
2,2,4,5,2,3,3,3
2,2,4,5,2,4,4,3.29
2,2,4,5,2,5,5,3.57
2,2,4,5,3,1,1,2.57
2,2,4,5,3,2,2,2.86
2,2,4,5,3,3,3,3.14
2,2,4,5,3,4,4,3.43
2,2,4,5,3,5,5,3.71
2,2,4,5,4,1,1,2.71
2,2,4,5,4,2,2,3
2,2,4,5,4,3,3,3.29
2,2,4,5,4,4,4,3.57
2,2,4,5,4,5,5,3.86
2,2,4,5,5,1,1,2.86
2,2,4,5,5,2,2,3.14
2,2,4,5,5,3,3,3.43
2,2,4,5,5,4,4,3.71
2,2,4,5,5,5,5,4
2,2,5,1,1,1,1,1.86
2,2,5,1,1,2,2,2.14
2,2,5,1,1,3,3,2.43
2,2,5,1,1,4,4,2.71
2,2,5,1,1,5,5,3
2,2,5,1,2,1,1,2
2,2,5,1,2,2,2,2.29
2,2,5,1,2,3,3,2.57
2,2,5,1,2,4,4,2.86
2,2,5,1,2,5,5,3.14
2,2,5,1,3,1,1,2.14
2,2,5,1,3,2,2,2.43
2,2,5,1,3,3,3,2.71
2,2,5,1,3,4,4,3
2,2,5,1,3,5,5,3.29
2,2,5,1,4,1,1,2.29
2,2,5,1,4,2,2,2.57
2,2,5,1,4,3,3,2.86
2,2,5,1,4,4,4,3.14
2,2,5,1,4,5,5,3.43
2,2,5,1,5,1,1,2.43
2,2,5,1,5,2,2,2.71
2,2,5,1,5,3,3,3
2,2,5,1,5,4,4,3.29
2,2,5,1,5,5,5,3.57
2,2,5,2,1,1,1,2
2,2,5,2,1,2,2,2.29
2,2,5,2,1,3,3,2.57
2,2,5,2,1,4,4,2.86
2,2,5,2,1,5,5,3.14
2,2,5,2,2,1,1,2.14
2,2,5,2,2,2,2,2.43
2,2,5,2,2,3,3,2.71
2,2,5,2,2,4,4,3
2,2,5,2,2,5,5,3.29
2,2,5,2,3,1,1,2.29
2,2,5,2,3,2,2,2.57
2,2,5,2,3,3,3,2.86
2,2,5,2,3,4,4,3.14
2,2,5,2,3,5,5,3.43
2,2,5,2,4,1,1,2.43
2,2,5,2,4,2,2,2.71
2,2,5,2,4,3,3,3
2,2,5,2,4,4,4,3.29
2,2,5,2,4,5,5,3.57
2,2,5,2,5,1,1,2.57
2,2,5,2,5,2,2,2.86
2,2,5,2,5,3,3,3.14
2,2,5,2,5,4,4,3.43
2,2,5,2,5,5,5,3.71
2,2,5,3,1,1,1,2.14
2,2,5,3,1,2,2,2.43
2,2,5,3,1,3,3,2.71
2,2,5,3,1,4,4,3
2,2,5,3,1,5,5,3.29
2,2,5,3,2,1,1,2.29
2,2,5,3,2,2,2,2.57
2,2,5,3,2,3,3,2.86
2,2,5,3,2,4,4,3.14
2,2,5,3,2,5,5,3.43
2,2,5,3,3,1,1,2.43
2,2,5,3,3,2,2,2.71
2,2,5,3,3,3,3,3
2,2,5,3,3,4,4,3.29
2,2,5,3,3,5,5,3.57
2,2,5,3,4,1,1,2.57
2,2,5,3,4,2,2,2.86
2,2,5,3,4,3,3,3.14
2,2,5,3,4,4,4,3.43
2,2,5,3,4,5,5,3.71
2,2,5,3,5,1,1,2.71
2,2,5,3,5,2,2,3
2,2,5,3,5,3,3,3.29
2,2,5,3,5,4,4,3.57
2,2,5,3,5,5,5,3.86
2,2,5,4,1,1,1,2.29
2,2,5,4,1,2,2,2.57
2,2,5,4,1,3,3,2.86
2,2,5,4,1,4,4,3.14
2,2,5,4,1,5,5,3.43
2,2,5,4,2,1,1,2.43
2,2,5,4,2,2,2,2.71
2,2,5,4,2,3,3,3
2,2,5,4,2,4,4,3.29
2,2,5,4,2,5,5,3.57
2,2,5,4,3,1,1,2.57
2,2,5,4,3,2,2,2.86
2,2,5,4,3,3,3,3.14
2,2,5,4,3,4,4,3.43
2,2,5,4,3,5,5,3.71
2,2,5,4,4,1,1,2.71
2,2,5,4,4,2,2,3
2,2,5,4,4,3,3,3.29
2,2,5,4,4,4,4,3.57
2,2,5,4,4,5,5,3.86
2,2,5,4,5,1,1,2.86
2,2,5,4,5,2,2,3.14
2,2,5,4,5,3,3,3.43
2,2,5,4,5,4,4,3.71
2,2,5,4,5,5,5,4
2,2,5,5,1,1,1,2.43
2,2,5,5,1,2,2,2.71
2,2,5,5,1,3,3,3
2,2,5,5,1,4,4,3.29
2,2,5,5,1,5,5,3.57
2,2,5,5,2,1,1,2.57
2,2,5,5,2,2,2,2.86
2,2,5,5,2,3,3,3.14
2,2,5,5,2,4,4,3.43
2,2,5,5,2,5,5,3.71
2,2,5,5,3,1,1,2.71
2,2,5,5,3,2,2,3
2,2,5,5,3,3,3,3.29
2,2,5,5,3,4,4,3.57
2,2,5,5,3,5,5,3.86
2,2,5,5,4,1,1,2.86
2,2,5,5,4,2,2,3.14
2,2,5,5,4,3,3,3.43
2,2,5,5,4,4,4,3.71
2,2,5,5,4,5,5,4
2,2,5,5,5,1,1,3
2,2,5,5,5,2,2,3.29
2,2,5,5,5,3,3,3.57
2,2,5,5,5,4,4,3.86
2,2,5,5,5,5,5,4.14
2,3,1,1,1,1,1,1.43
2,3,1,1,1,2,2,1.71
2,3,1,1,1,3,3,2
2,3,1,1,1,4,4,2.29
2,3,1,1,1,5,5,2.57
2,3,1,1,2,1,1,1.57
2,3,1,1,2,2,2,1.86
2,3,1,1,2,3,3,2.14
2,3,1,1,2,4,4,2.43
2,3,1,1,2,5,5,2.71
2,3,1,1,3,1,1,1.71
2,3,1,1,3,2,2,2
2,3,1,1,3,3,3,2.29
2,3,1,1,3,4,4,2.57
2,3,1,1,3,5,5,2.86
2,3,1,1,4,1,1,1.86
2,3,1,1,4,2,2,2.14
2,3,1,1,4,3,3,2.43
2,3,1,1,4,4,4,2.71
2,3,1,1,4,5,5,3
2,3,1,1,5,1,1,2
2,3,1,1,5,2,2,2.29
2,3,1,1,5,3,3,2.57
2,3,1,1,5,4,4,2.86
2,3,1,1,5,5,5,3.14
2,3,1,2,1,1,1,1.57
2,3,1,2,1,2,2,1.86
2,3,1,2,1,3,3,2.14
2,3,1,2,1,4,4,2.43
2,3,1,2,1,5,5,2.71
2,3,1,2,2,1,1,1.71
2,3,1,2,2,2,2,2
2,3,1,2,2,3,3,2.29
2,3,1,2,2,4,4,2.57
2,3,1,2,2,5,5,2.86
2,3,1,2,3,1,1,1.86
2,3,1,2,3,2,2,2.14
2,3,1,2,3,3,3,2.43
2,3,1,2,3,4,4,2.71
2,3,1,2,3,5,5,3
2,3,1,2,4,1,1,2
2,3,1,2,4,2,2,2.29
2,3,1,2,4,3,3,2.57
2,3,1,2,4,4,4,2.86
2,3,1,2,4,5,5,3.14
2,3,1,2,5,1,1,2.14
2,3,1,2,5,2,2,2.43
2,3,1,2,5,3,3,2.71
2,3,1,2,5,4,4,3
2,3,1,2,5,5,5,3.29
2,3,1,3,1,1,1,1.71
2,3,1,3,1,2,2,2
2,3,1,3,1,3,3,2.29
2,3,1,3,1,4,4,2.57
2,3,1,3,1,5,5,2.86
2,3,1,3,2,1,1,1.86
2,3,1,3,2,2,2,2.14
2,3,1,3,2,3,3,2.43
2,3,1,3,2,4,4,2.71
2,3,1,3,2,5,5,3
2,3,1,3,3,1,1,2
2,3,1,3,3,2,2,2.29
2,3,1,3,3,3,3,2.57
2,3,1,3,3,4,4,2.86
2,3,1,3,3,5,5,3.14
2,3,1,3,4,1,1,2.14
2,3,1,3,4,2,2,2.43
2,3,1,3,4,3,3,2.71
2,3,1,3,4,4,4,3
2,3,1,3,4,5,5,3.29
2,3,1,3,5,1,1,2.29
2,3,1,3,5,2,2,2.57
2,3,1,3,5,3,3,2.86
2,3,1,3,5,4,4,3.14
2,3,1,3,5,5,5,3.43
2,3,1,4,1,1,1,1.86
2,3,1,4,1,2,2,2.14
2,3,1,4,1,3,3,2.43
2,3,1,4,1,4,4,2.71
2,3,1,4,1,5,5,3
2,3,1,4,2,1,1,2
2,3,1,4,2,2,2,2.29
2,3,1,4,2,3,3,2.57
2,3,1,4,2,4,4,2.86
2,3,1,4,2,5,5,3.14
2,3,1,4,3,1,1,2.14
2,3,1,4,3,2,2,2.43
2,3,1,4,3,3,3,2.71
2,3,1,4,3,4,4,3
2,3,1,4,3,5,5,3.29
2,3,1,4,4,1,1,2.29
2,3,1,4,4,2,2,2.57
2,3,1,4,4,3,3,2.86
2,3,1,4,4,4,4,3.14
2,3,1,4,4,5,5,3.43
2,3,1,4,5,1,1,2.43
2,3,1,4,5,2,2,2.71
2,3,1,4,5,3,3,3
2,3,1,4,5,4,4,3.29
2,3,1,4,5,5,5,3.57
2,3,1,5,1,1,1,2
2,3,1,5,1,2,2,2.29
2,3,1,5,1,3,3,2.57
2,3,1,5,1,4,4,2.86
2,3,1,5,1,5,5,3.14
2,3,1,5,2,1,1,2.14
2,3,1,5,2,2,2,2.43
2,3,1,5,2,3,3,2.71
2,3,1,5,2,4,4,3
2,3,1,5,2,5,5,3.29
2,3,1,5,3,1,1,2.29
2,3,1,5,3,2,2,2.57
2,3,1,5,3,3,3,2.86
2,3,1,5,3,4,4,3.14
2,3,1,5,3,5,5,3.43
2,3,1,5,4,1,1,2.43
2,3,1,5,4,2,2,2.71
2,3,1,5,4,3,3,3
2,3,1,5,4,4,4,3.29
2,3,1,5,4,5,5,3.57
2,3,1,5,5,1,1,2.57
2,3,1,5,5,2,2,2.86
2,3,1,5,5,3,3,3.14
2,3,1,5,5,4,4,3.43
2,3,1,5,5,5,5,3.71
2,3,2,1,1,1,1,1.57
2,3,2,1,1,2,2,1.86
2,3,2,1,1,3,3,2.14
2,3,2,1,1,4,4,2.43
2,3,2,1,1,5,5,2.71
2,3,2,1,2,1,1,1.71
2,3,2,1,2,2,2,2
2,3,2,1,2,3,3,2.29
2,3,2,1,2,4,4,2.57
2,3,2,1,2,5,5,2.86
2,3,2,1,3,1,1,1.86
2,3,2,1,3,2,2,2.14
2,3,2,1,3,3,3,2.43
2,3,2,1,3,4,4,2.71
2,3,2,1,3,5,5,3
2,3,2,1,4,1,1,2
2,3,2,1,4,2,2,2.29
2,3,2,1,4,3,3,2.57
2,3,2,1,4,4,4,2.86
2,3,2,1,4,5,5,3.14
2,3,2,1,5,1,1,2.14
2,3,2,1,5,2,2,2.43
2,3,2,1,5,3,3,2.71
2,3,2,1,5,4,4,3
2,3,2,1,5,5,5,3.29
2,3,2,2,1,1,1,1.71
2,3,2,2,1,2,2,2
2,3,2,2,1,3,3,2.29
2,3,2,2,1,4,4,2.57
2,3,2,2,1,5,5,2.86
2,3,2,2,2,1,1,1.86
2,3,2,2,2,2,2,2.14
2,3,2,2,2,3,3,2.43
2,3,2,2,2,4,4,2.71
2,3,2,2,2,5,5,3
2,3,2,2,3,1,1,2
2,3,2,2,3,2,2,2.29
2,3,2,2,3,3,3,2.57
2,3,2,2,3,4,4,2.86
2,3,2,2,3,5,5,3.14
2,3,2,2,4,1,1,2.14
2,3,2,2,4,2,2,2.43
2,3,2,2,4,3,3,2.71
2,3,2,2,4,4,4,3
2,3,2,2,4,5,5,3.29
2,3,2,2,5,1,1,2.29
2,3,2,2,5,2,2,2.57
2,3,2,2,5,3,3,2.86
2,3,2,2,5,4,4,3.14
2,3,2,2,5,5,5,3.43
2,3,2,3,1,1,1,1.86
2,3,2,3,1,2,2,2.14
2,3,2,3,1,3,3,2.43
2,3,2,3,1,4,4,2.71
2,3,2,3,1,5,5,3
2,3,2,3,2,1,1,2
2,3,2,3,2,2,2,2.29
2,3,2,3,2,3,3,2.57
2,3,2,3,2,4,4,2.86
2,3,2,3,2,5,5,3.14
2,3,2,3,3,1,1,2.14
2,3,2,3,3,2,2,2.43
2,3,2,3,3,3,3,2.71
2,3,2,3,3,4,4,3
2,3,2,3,3,5,5,3.29
2,3,2,3,4,1,1,2.29
2,3,2,3,4,2,2,2.57
2,3,2,3,4,3,3,2.86
2,3,2,3,4,4,4,3.14
2,3,2,3,4,5,5,3.43
2,3,2,3,5,1,1,2.43
2,3,2,3,5,2,2,2.71
2,3,2,3,5,3,3,3
2,3,2,3,5,4,4,3.29
2,3,2,3,5,5,5,3.57
2,3,2,4,1,1,1,2
2,3,2,4,1,2,2,2.29
2,3,2,4,1,3,3,2.57
2,3,2,4,1,4,4,2.86
2,3,2,4,1,5,5,3.14
2,3,2,4,2,1,1,2.14
2,3,2,4,2,2,2,2.43
2,3,2,4,2,3,3,2.71
2,3,2,4,2,4,4,3
2,3,2,4,2,5,5,3.29
2,3,2,4,3,1,1,2.29
2,3,2,4,3,2,2,2.57
2,3,2,4,3,3,3,2.86
2,3,2,4,3,4,4,3.14
2,3,2,4,3,5,5,3.43
2,3,2,4,4,1,1,2.43
2,3,2,4,4,2,2,2.71
2,3,2,4,4,3,3,3
2,3,2,4,4,4,4,3.29
2,3,2,4,4,5,5,3.57
2,3,2,4,5,1,1,2.57
2,3,2,4,5,2,2,2.86
2,3,2,4,5,3,3,3.14
2,3,2,4,5,4,4,3.43
2,3,2,4,5,5,5,3.71
2,3,2,5,1,1,1,2.14
2,3,2,5,1,2,2,2.43
2,3,2,5,1,3,3,2.71
2,3,2,5,1,4,4,3
2,3,2,5,1,5,5,3.29
2,3,2,5,2,1,1,2.29
2,3,2,5,2,2,2,2.57
2,3,2,5,2,3,3,2.86
2,3,2,5,2,4,4,3.14
2,3,2,5,2,5,5,3.43
2,3,2,5,3,1,1,2.43
2,3,2,5,3,2,2,2.71
2,3,2,5,3,3,3,3
2,3,2,5,3,4,4,3.29
2,3,2,5,3,5,5,3.57
2,3,2,5,4,1,1,2.57
2,3,2,5,4,2,2,2.86
2,3,2,5,4,3,3,3.14
2,3,2,5,4,4,4,3.43
2,3,2,5,4,5,5,3.71
2,3,2,5,5,1,1,2.71
2,3,2,5,5,2,2,3
2,3,2,5,5,3,3,3.29
2,3,2,5,5,4,4,3.57
2,3,2,5,5,5,5,3.86
2,3,3,1,1,1,1,1.71
2,3,3,1,1,2,2,2
2,3,3,1,1,3,3,2.29
2,3,3,1,1,4,4,2.57
2,3,3,1,1,5,5,2.86
2,3,3,1,2,1,1,1.86
2,3,3,1,2,2,2,2.14
2,3,3,1,2,3,3,2.43
2,3,3,1,2,4,4,2.71
2,3,3,1,2,5,5,3
2,3,3,1,3,1,1,2
2,3,3,1,3,2,2,2.29
2,3,3,1,3,3,3,2.57
2,3,3,1,3,4,4,2.86
2,3,3,1,3,5,5,3.14
2,3,3,1,4,1,1,2.14
2,3,3,1,4,2,2,2.43
2,3,3,1,4,3,3,2.71
2,3,3,1,4,4,4,3
2,3,3,1,4,5,5,3.29
2,3,3,1,5,1,1,2.29
2,3,3,1,5,2,2,2.57
2,3,3,1,5,3,3,2.86
2,3,3,1,5,4,4,3.14
2,3,3,1,5,5,5,3.43
2,3,3,2,1,1,1,1.86
2,3,3,2,1,2,2,2.14
2,3,3,2,1,3,3,2.43
2,3,3,2,1,4,4,2.71
2,3,3,2,1,5,5,3
2,3,3,2,2,1,1,2
2,3,3,2,2,2,2,2.29
2,3,3,2,2,3,3,2.57
2,3,3,2,2,4,4,2.86
2,3,3,2,2,5,5,3.14
2,3,3,2,3,1,1,2.14
2,3,3,2,3,2,2,2.43
2,3,3,2,3,3,3,2.71
2,3,3,2,3,4,4,3
2,3,3,2,3,5,5,3.29
2,3,3,2,4,1,1,2.29
2,3,3,2,4,2,2,2.57
2,3,3,2,4,3,3,2.86
2,3,3,2,4,4,4,3.14
2,3,3,2,4,5,5,3.43
2,3,3,2,5,1,1,2.43
2,3,3,2,5,2,2,2.71
2,3,3,2,5,3,3,3
2,3,3,2,5,4,4,3.29
2,3,3,2,5,5,5,3.57
2,3,3,3,1,1,1,2
2,3,3,3,1,2,2,2.29
2,3,3,3,1,3,3,2.57
2,3,3,3,1,4,4,2.86
2,3,3,3,1,5,5,3.14
2,3,3,3,2,1,1,2.14
2,3,3,3,2,2,2,2.43
2,3,3,3,2,3,3,2.71
2,3,3,3,2,4,4,3
2,3,3,3,2,5,5,3.29
2,3,3,3,3,1,1,2.29
2,3,3,3,3,2,2,2.57
2,3,3,3,3,3,3,2.86
2,3,3,3,3,4,4,3.14
2,3,3,3,3,5,5,3.43
2,3,3,3,4,1,1,2.43
2,3,3,3,4,2,2,2.71
2,3,3,3,4,3,3,3
2,3,3,3,4,4,4,3.29
2,3,3,3,4,5,5,3.57
2,3,3,3,5,1,1,2.57
2,3,3,3,5,2,2,2.86
2,3,3,3,5,3,3,3.14
2,3,3,3,5,4,4,3.43
2,3,3,3,5,5,5,3.71
2,3,3,4,1,1,1,2.14
2,3,3,4,1,2,2,2.43
2,3,3,4,1,3,3,2.71
2,3,3,4,1,4,4,3
2,3,3,4,1,5,5,3.29
2,3,3,4,2,1,1,2.29
2,3,3,4,2,2,2,2.57
2,3,3,4,2,3,3,2.86
2,3,3,4,2,4,4,3.14
2,3,3,4,2,5,5,3.43
2,3,3,4,3,1,1,2.43
2,3,3,4,3,2,2,2.71
2,3,3,4,3,3,3,3
2,3,3,4,3,4,4,3.29
2,3,3,4,3,5,5,3.57
2,3,3,4,4,1,1,2.57
2,3,3,4,4,2,2,2.86
2,3,3,4,4,3,3,3.14
2,3,3,4,4,4,4,3.43
2,3,3,4,4,5,5,3.71
2,3,3,4,5,1,1,2.71
2,3,3,4,5,2,2,3
2,3,3,4,5,3,3,3.29
2,3,3,4,5,4,4,3.57
2,3,3,4,5,5,5,3.86
2,3,3,5,1,1,1,2.29
2,3,3,5,1,2,2,2.57
2,3,3,5,1,3,3,2.86
2,3,3,5,1,4,4,3.14
2,3,3,5,1,5,5,3.43
2,3,3,5,2,1,1,2.43
2,3,3,5,2,2,2,2.71
2,3,3,5,2,3,3,3
2,3,3,5,2,4,4,3.29
2,3,3,5,2,5,5,3.57
2,3,3,5,3,1,1,2.57
2,3,3,5,3,2,2,2.86
2,3,3,5,3,3,3,3.14
2,3,3,5,3,4,4,3.43
2,3,3,5,3,5,5,3.71
2,3,3,5,4,1,1,2.71
2,3,3,5,4,2,2,3
2,3,3,5,4,3,3,3.29
2,3,3,5,4,4,4,3.57
2,3,3,5,4,5,5,3.86
2,3,3,5,5,1,1,2.86
2,3,3,5,5,2,2,3.14
2,3,3,5,5,3,3,3.43
2,3,3,5,5,4,4,3.71
2,3,3,5,5,5,5,4
2,3,4,1,1,1,1,1.86
2,3,4,1,1,2,2,2.14
2,3,4,1,1,3,3,2.43
2,3,4,1,1,4,4,2.71
2,3,4,1,1,5,5,3
2,3,4,1,2,1,1,2
2,3,4,1,2,2,2,2.29
2,3,4,1,2,3,3,2.57
2,3,4,1,2,4,4,2.86
2,3,4,1,2,5,5,3.14
2,3,4,1,3,1,1,2.14
2,3,4,1,3,2,2,2.43
2,3,4,1,3,3,3,2.71
2,3,4,1,3,4,4,3
2,3,4,1,3,5,5,3.29
2,3,4,1,4,1,1,2.29
2,3,4,1,4,2,2,2.57
2,3,4,1,4,3,3,2.86
2,3,4,1,4,4,4,3.14
2,3,4,1,4,5,5,3.43
2,3,4,1,5,1,1,2.43
2,3,4,1,5,2,2,2.71
2,3,4,1,5,3,3,3
2,3,4,1,5,4,4,3.29
2,3,4,1,5,5,5,3.57
2,3,4,2,1,1,1,2
2,3,4,2,1,2,2,2.29
2,3,4,2,1,3,3,2.57
2,3,4,2,1,4,4,2.86
2,3,4,2,1,5,5,3.14
2,3,4,2,2,1,1,2.14
2,3,4,2,2,2,2,2.43
2,3,4,2,2,3,3,2.71
2,3,4,2,2,4,4,3
2,3,4,2,2,5,5,3.29
2,3,4,2,3,1,1,2.29
2,3,4,2,3,2,2,2.57
2,3,4,2,3,3,3,2.86
2,3,4,2,3,4,4,3.14
2,3,4,2,3,5,5,3.43
2,3,4,2,4,1,1,2.43
2,3,4,2,4,2,2,2.71
2,3,4,2,4,3,3,3
2,3,4,2,4,4,4,3.29
2,3,4,2,4,5,5,3.57
2,3,4,2,5,1,1,2.57
2,3,4,2,5,2,2,2.86
2,3,4,2,5,3,3,3.14
2,3,4,2,5,4,4,3.43
2,3,4,2,5,5,5,3.71
2,3,4,3,1,1,1,2.14
2,3,4,3,1,2,2,2.43
2,3,4,3,1,3,3,2.71
2,3,4,3,1,4,4,3
2,3,4,3,1,5,5,3.29
2,3,4,3,2,1,1,2.29
2,3,4,3,2,2,2,2.57
2,3,4,3,2,3,3,2.86
2,3,4,3,2,4,4,3.14
2,3,4,3,2,5,5,3.43
2,3,4,3,3,1,1,2.43
2,3,4,3,3,2,2,2.71
2,3,4,3,3,3,3,3
2,3,4,3,3,4,4,3.29
2,3,4,3,3,5,5,3.57
2,3,4,3,4,1,1,2.57
2,3,4,3,4,2,2,2.86
2,3,4,3,4,3,3,3.14
2,3,4,3,4,4,4,3.43
2,3,4,3,4,5,5,3.71
2,3,4,3,5,1,1,2.71
2,3,4,3,5,2,2,3
2,3,4,3,5,3,3,3.29
2,3,4,3,5,4,4,3.57
2,3,4,3,5,5,5,3.86
2,3,4,4,1,1,1,2.29
2,3,4,4,1,2,2,2.57
2,3,4,4,1,3,3,2.86
2,3,4,4,1,4,4,3.14
2,3,4,4,1,5,5,3.43
2,3,4,4,2,1,1,2.43
2,3,4,4,2,2,2,2.71
2,3,4,4,2,3,3,3
2,3,4,4,2,4,4,3.29
2,3,4,4,2,5,5,3.57
2,3,4,4,3,1,1,2.57
2,3,4,4,3,2,2,2.86
2,3,4,4,3,3,3,3.14
2,3,4,4,3,4,4,3.43
2,3,4,4,3,5,5,3.71
2,3,4,4,4,1,1,2.71
2,3,4,4,4,2,2,3
2,3,4,4,4,3,3,3.29
2,3,4,4,4,4,4,3.57
2,3,4,4,4,5,5,3.86
2,3,4,4,5,1,1,2.86
2,3,4,4,5,2,2,3.14
2,3,4,4,5,3,3,3.43
2,3,4,4,5,4,4,3.71
2,3,4,4,5,5,5,4
2,3,4,5,1,1,1,2.43
2,3,4,5,1,2,2,2.71
